,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
11,5994,Shiba Inu,SHIB,shiba-inu,815,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271875539945.5,589520005549000.4,False,,12,,,,2024-05-23T03:51:00.000Z,2.538491524118285e-05,720331657.5492785,-37.2445,0.34388502,-3.04829381,0.80423315,-4.29039007,-9.53232983,167.54844045,14958616614.594366,0.5799,14964915373.84,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-23 03:52:37.966110
12,6636,Polkadot,DOT,polkadot-new,767,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,13,1448205031.8076234,10941551519.481178,,2024-05-23T03:51:00.000Z,7.555250312743446,227214819.14491913,-11.3092,0.5028678,-0.59430385,8.24659764,2.22920547,-16.39776926,2.28154239,10864098112.054758,0.4212,10864098112.05,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
13,1958,TRON,TRX,tron,978,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87422913383.47249,87422913823.53351,True,,14,71659659264.0,8561769442.7106285,,2024-05-23T03:51:00.000Z,0.1194782326715841,301986741.5963208,-4.1483,0.12098481,-3.3136884,-5.66455212,7.21281767,-0.19215514,-13.80201318,10445135186.05827,0.4049,10445135238.64,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
14,1831,Bitcoin Cash,BCH,bitcoin-cash,891,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19709396.875,19709396.875,False,,15,,,,2024-05-23T03:51:00.000Z,508.2170513723982,453196363.7721657,-16.9965,-0.13668457,-0.23412765,10.85122501,-0.96476424,12.33425884,94.86786797,10016651564.14086,0.3883,10672558078.82,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
15,1975,Chainlink,LINK,chainlink,1767,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,16,,,,2024-05-23T03:51:00.000Z,16.336332839337295,483058165.9558722,-11.3953,0.1128239,-3.28380763,16.67852365,5.72350499,-9.68875974,-8.7360222,9591060527.281815,0.3718,16336332839.34,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-05-23 03:52:37.966110
16,6535,NEAR Protocol,NEAR,near-protocol,409,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1078471968.0,1191989276.0,False,,17,,,,2024-05-23T03:51:00.000Z,8.000129466767648,740963046.986732,19.7997,0.17195064,2.87646419,-2.14569635,14.11280445,22.26044275,149.87241956,8627915370.279696,0.3345,9536068531.0,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
17,3890,Polygon,MATIC,polygon,1390,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9906946308.23905,10000000000.0,False,,18,,,,2024-05-23T03:51:00.000Z,0.7306449458611902,377412004.07154554,1.081,0.47465133,0.43296997,6.27560014,-0.64243982,-25.68180075,-25.72054439,7238460249.033039,0.2806,7306449458.61,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
18,2,Litecoin,LTC,litecoin,1191,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74560137.3575049,84000000.0,False,,19,,,,2024-05-23T03:52:00.000Z,86.53353675661144,468562829.84706426,-13.3899,0.22436401,-0.87498527,4.85213803,2.04589274,-0.51603001,26.49951795,6451952386.603648,0.25,7268817087.56,,2024-05-23T03:52:00.000Z,,,,,,2024-05-23 03:52:37.966110
19,8916,Internet Computer,ICP,internet-computer,244,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'depin']",,464269825.69205356,518890856.8796298,True,,20,464270091.2969477,5962003769.608506,,2024-05-23T03:51:00.000Z,12.841671004379219,105462009.53773446,-17.3205,0.3854926,-3.0928971,3.60324443,-14.09878125,-6.63460567,2.69077108,5962000358.797838,0.231,6663425671.23,,2024-05-23T03:51:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-05-23 03:52:37.966110
20,24478,Pepe,PEPE,pepe,374,2023-04-17T06:18:08.000Z,['memes'],420690000000000.0,420689899999994.8,420689899999994.8,False,,21,420690000000000.0,5710773185.600824,,2024-05-23T03:51:00.000Z,1.3574777593003932e-05,2904695880.737899,-26.0206,0.29297285,-3.8294691,31.99824384,99.31630698,85.94182495,1038.79788282,5710771828.122994,0.2214,5710773185.6,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2024-05-23 03:52:37.966110
21,7083,Uniswap,UNI,uniswap,1022,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",1000000000.0,598930294.71,1000000000.0,False,,22,,,1.08254577,2024-05-23T03:51:00.000Z,9.401899063551955,232647339.67683655,-22.6462,0.59241702,-1.5346165,27.18165344,15.36867999,-19.51045445,29.68703752,5631082176.9668455,0.2183,9401899063.55,5201703562.71899,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-05-23 03:52:37.966110
22,3957,UNUS SED LEO,LEO,unus-sed-leo,46,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,926363476.9,985239504.0,False,,23,,,,2024-05-23T03:51:00.000Z,5.985923896356916,2826752.65758693,45.2288,-0.0549306,-0.14404143,-0.04809944,4.05189035,-0.55922553,45.93489133,5545141273.087988,0.215,5897568690.63,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-05-23 03:52:37.966110
23,4943,Dai,DAI,multi-collateral-dai,3244,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,24,,,,2024-05-23T03:51:00.000Z,0.9998602440776267,395913057.71338135,-33.0057,0.00324066,0.00553062,-0.01119193,-0.04924079,-0.05736469,-0.01703757,5347141196.64296,0.2073,5347141196.64,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2024-05-23 03:52:37.966110
24,1321,Ethereum Classic,ETC,ethereum-classic,529,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio']",210700000.0,147186973.51714835,210700000.0,False,,25,,,,2024-05-23T03:51:00.000Z,30.68156941536642,459286213.5005083,-28.0833,0.08131715,-2.22232453,13.52839976,9.07885904,-0.70462007,19.73224113,4515927345.004086,0.1751,6464606675.82,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
25,5690,Render,RNDR,render,398,2020-06-11T00:00:00.000Z,"['art', 'media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3', 'generative-ai', 'depin']",536870912.0,388643223.5364601,532070163.81646013,False,,26,,,,2024-05-23T03:51:00.000Z,10.622015721556178,848896786.051007,103.1688,0.21769531,-4.45568175,-0.33112294,15.13855651,-0.47048772,39.33763971,4128174430.4805512,0.16,5702651267.71,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,2024-05-23 03:52:37.966110
26,4642,Hedera,HBAR,hedera,267,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'layer-1']",50000000000.0,35749981467.19368,50000000000.0,False,,27,,,,2024-05-23T03:51:00.000Z,0.11402002603715834,64735854.42392433,-14.3357,0.46211123,-0.74727735,3.58528417,27.24839794,6.98948016,2.21498633,4076213817.7173514,0.158,5701001301.86,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
27,21794,Aptos,APT,aptos,380,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm']",,435290892.40889895,1097171320.3584337,True,,28,130000000.0,1181333838.3094487,,2024-05-23T03:51:00.000Z,9.087183371611143,156497828.77174297,-18.0547,0.8457646,-1.40637036,6.44323122,-9.24999622,-43.86863936,-0.66131655,3955568159.3119216,0.1533,9970196978.17,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
28,10603,Immutable,IMX,immutable-x,284,2021-06-24T00:00:00.000Z,"['collectibles-nfts', 'zero-knowledge-proofs', 'gaming', 'scaling', 'layer-2', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",2000000000.0,1482345419.3898141,2000000000.0,False,,29,570354831.0,1446463448.4425395,,2024-05-23T03:51:00.000Z,2.536076438427747,68994287.4642684,0.2149,1.49878009,1.66506645,8.47603954,5.49432384,-11.21492151,-20.75310481,3759341291.725805,0.1457,5072152876.86,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,2024-05-23 03:52:37.966110
29,27075,Mantle,MNT,mantle,68,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio']",6219316795.0,3264441707.8368406,6219316794.99,False,,30,1843669839.0,1938987240.7394001,,2024-05-23T03:51:00.000Z,1.051699821585789,96307716.57352112,66.2655,-0.02774132,-2.41672132,5.61494921,-13.58525728,30.1079991,34.8652499,3433212761.7092133,0.1331,6540854363.69,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-05-23 03:52:37.966110
30,26081,First Digital USD,FDUSD,first-digital-usd,299,2023-07-26T04:26:40.000Z,"['stablecoin', 'ethereum-ecosystem', 'binance-smart-chain', 'usd-stablecoin', 'fiat-stablecoin']",,3412655344.79,3412655344.79,False,,31,,,,2024-05-23T03:51:00.000Z,0.9983209557050476,7962503032.817522,-9.886,-0.05049066,-0.10372791,-0.11404539,-0.31942122,-0.10663718,-0.32244663,3406925345.3026915,0.1321,3406925345.3,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409,2024-05-23 03:52:37.966110
31,2280,Filecoin,FIL,filecoin,481,2017-12-13T00:00:00.000Z,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'sec-security-token', 'alleged-sec-securities', 'depin']",,555462581.0,1960477101.0,False,,32,,,,2024-05-23T03:51:00.000Z,6.126436045964886,215596014.6515371,-15.4757,-0.14945289,-1.37501929,5.45983303,-6.48135461,-28.50064983,-25.33109706,3403005978.4230905,0.1319,12010737578.86,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
32,3794,Cosmos,ATOM,cosmos,763,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,390930671.0,390930671.0,True,,33,,,,2024-05-23T03:51:00.000Z,8.582044469006528,150951764.2170065,-12.0916,0.35141177,-1.66501969,0.95101026,-3.34278257,-24.75172459,-12.20111556,3354984402.8205605,0.1301,3354984402.82,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
33,3635,Cronos,CRO,cronos,237,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments', 'injective-ecosystem', 'layer-1']",30263013692.0,26571560696.0,30000000000.0,False,,34,,,,2024-05-23T03:51:00.000Z,0.12536828734864586,14215817.89763275,-34.7683,-0.00698161,-0.71563888,-0.24130031,-4.93831162,-9.99452573,36.29815113,3331231056.638112,0.1291,3794022196.57,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
34,20396,Kaspa,KAS,kaspa,117,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1']",28700000000.0,23712364855.246952,23712364855.246952,False,,35,,,,2024-05-23T03:51:00.000Z,0.13904478808714502,60945507.73394145,18.1595,-0.09783649,4.01925106,13.88395436,10.84489543,-0.7336382,-16.44393052,3297080746.3428774,0.1278,3990585418.1,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
35,6719,The Graph,GRT,the-graph,475,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem']",,9509023995.550867,10798224218.181492,False,,36,,,,2024-05-23T03:51:00.000Z,0.3403787200624995,183895266.43871123,14.7717,0.19121461,2.36720784,10.1157041,11.74632546,-6.99920823,24.60911551,3236669416.649199,0.1255,3675485738.33,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,2024-05-23 03:52:37.966110
36,512,Stellar,XLM,stellar,590,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,28961925218.785564,50001786981.39353,False,,37,,,,2024-05-23T03:51:00.000Z,0.11119359782102113,72418717.09294614,-1.524,0.18703776,-0.74293615,3.93560906,-4.9358438,-16.27555123,-2.95354011,3220380664.9001317,0.1248,5559880796.98,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
37,22974,Bittensor,TAO,bittensor,64,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'depin']",21000000.0,6812346.0,6812346.0,False,,38,,,,2024-05-23T03:51:00.000Z,455.3001991891912,69005833.73751342,-1.9115,0.53340281,8.04826753,17.23264346,-11.41544074,-19.28964514,-23.59551017,3101662490.74569,0.1202,9561304182.97,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
38,11841,Arbitrum,ARB,arbitrum,909,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosytem', 'modular-blockchain', 'egirl-capital-portfolio']",,2653939384.0,10000000000.0,False,,39,,,,2024-05-23T03:51:00.000Z,1.1494351583323463,711215520.8535393,-31.0428,-0.3459204,-3.21536888,15.97265191,-3.71801603,-28.08717103,-35.01598215,3050531236.0524898,0.1183,11494351583.32,,2024-05-23T03:51:00.000Z,11841.0,Arbitrum,ARB,arbitrum,0x912CE59144191C1204E64559FE8253a0e49E6548,2024-05-23 03:52:37.966110
39,4847,Stacks,STX,stacks,179,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem', 'bitcoin-ecosystem']",1818000000.0,1460919492.895623,1818000000.0,False,,40,1048765672.087772,2177213017.6519756,,2024-05-23T03:51:00.000Z,2.0759766224211074,91371470.7730923,-39.4181,0.33331491,-2.41500799,-3.1609777,-32.2872796,-40.96342204,-17.52711216,3032834714.4906125,0.1176,3774125499.56,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
40,3897,OKB,OKB,okb,122,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio', 'x1-ecosystem']",,60000000.0,300000000.0,False,,41,246638974.0,12269766895.078325,,2024-05-23T03:51:00.000Z,49.747883297139914,6017734.05908007,-9.0211,-0.19064427,-2.32893214,-0.50658321,-9.30687683,-18.02808203,-1.63992235,2984872997.828395,0.1157,14924364989.14,,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2024-05-23 03:52:37.966110
41,28752,dogwifhat,WIF,dogwifhat,370,2023-12-19T09:08:50.000Z,"['memes', 'solana-ecosystem', 'doggone-doggerel']",,998905955.763189,998905955.763189,False,,42,,,,2024-05-23T03:52:00.000Z,2.9834820704095204,1417766886.9127514,88.0767,-0.09085456,6.11350379,-2.49355902,4.49332498,30.98996153,892.0555622,2980218009.0447598,0.1155,2980218009.04,,2024-05-23T03:52:00.000Z,5426.0,Solana,SOL,solana,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,2024-05-23 03:52:37.966110
42,5632,Arweave,AR,arweave,139,2020-05-27T00:00:00.000Z,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3', 'egirl-capital-portfolio', 'depin']",66000000.0,65454185.0,65454185.0,False,,43,,,,2024-05-23T03:51:00.000Z,44.64587488856142,142872306.3888232,-10.8742,-0.06786793,-2.65291445,1.9031572,30.01707524,22.86561294,226.313964,2922259354.442754,0.1133,2946627742.65,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
43,11840,Optimism,OP,optimism-ethereum,528,2022-05-31T16:19:46.000Z,"['layer-2', 'optimism-ecosystem', 'modular-blockchain']",4294967296.0,1086889963.0,4294967296.0,False,,44,,,,2024-05-23T03:51:00.000Z,2.649537837586981,526064572.1495752,-15.9499,0.00390077,-4.42485867,7.01308271,5.05533423,-22.37980422,-26.57506659,2879756082.262014,0.1116,11379678361.95,,2024-05-23T03:51:00.000Z,11840.0,Optimism,OP,optimism-ethereum,0x4200000000000000000000000000000000000042,2024-05-23 03:52:37.966110
44,1518,Maker,MKR,maker,474,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'bnb-chain', 'real-world-assets', 'standard-crypto-portfolio']",1005577.0,927624.50204409,977631.03695089,False,,45,,,0.41800805,2024-05-23T03:51:00.000Z,2956.5073790327774,92035578.28093381,-30.4312,0.10155667,-2.72998711,5.48260013,3.32433688,-3.25123345,47.74650921,2742528685.2649574,0.1063,2972995820.69,6560947082.96237,2024-05-23T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2024-05-23 03:52:37.966110
45,20947,Sui,SUI,sui,260,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2339196965.7338886,10000000000.0,False,,46,,,,2024-05-23T03:51:00.000Z,1.130946497738971,206503618.365208,8.3364,0.68997889,0.32380452,14.37828011,-17.95747853,-31.64661065,-33.59273157,2645506615.918369,0.1026,11309464977.39,,2024-05-23T03:51:00.000Z,20947.0,Sui Network,SUI,sui,0x2::sui::SUI,2024-05-23 03:52:37.966110
46,3077,VeChain,VET,vechain,284,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio', 'real-world-assets']",86712634466.0,72714516834.0,85985041177.0,False,,47,72714516834.0,2622421247.6363797,,2024-05-23T03:51:00.000Z,0.036064617655689114,61152880.89637443,-9.8083,0.59443662,-0.55089843,0.96665552,-14.65254452,-12.55356266,-18.43975307,2622421247.6363797,0.1017,3127258007.93,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
47,328,Monero,XMR,monero,284,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18440160.01005519,18440160.01005519,True,,48,,,,2024-05-23T03:51:00.000Z,139.15105168457112,52238605.75400629,-30.8992,0.07463126,0.62635936,2.7420615,15.537627,-2.72671431,13.51686262,2565967658.6309514,0.0995,2565967658.63,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
48,7226,Injective,INJ,injective,373,2020-09-29T00:00:00.000Z,"['pos', 'platform', 'cosmos-ecosystem', 'ai-big-data', 'defi', 'smart-contracts', 'cosmos', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'cms-holdings-portfolio', 'pantera-capital-portfolio', 'web3', 'injective-ecosystem', 'layer-1']",,93400000.0,100000000.0,False,,49,,,,2024-05-23T03:51:00.000Z,27.294916264279024,80328569.46981688,-13.5993,0.38598655,-0.26473714,13.34352673,-4.17209315,-22.35885353,-18.36162612,2549345179.083661,0.0988,2729491626.43,,2024-05-23T03:51:00.000Z,7226.0,Injective,INJ,injective,inj,2024-05-23 03:52:37.966110
49,2416,Theta Network,THETA,theta-network,198,2018-01-17T00:00:00.000Z,"['media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'content-creation', 'defi', 'entertainment', 'sharing-economy', 'smart-contracts', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3', 'layer-1', 'depin']",1000000000.0,1000000000.0,1000000000.0,False,,50,,,,2024-05-23T03:51:00.000Z,2.4787934950372055,48366801.6842424,-6.7535,0.97432344,0.23488153,15.16073741,3.22783924,-10.02154573,103.141742,2478793495.0372057,0.0961,2478793495.04,,2024-05-23T03:51:00.000Z,,,,,,2024-05-23 03:52:37.966110
